epoch,train_loss,train_acc,val_loss,val_acc,val_auc,val_ece,epoch_time_sec
1,0.4752767925659478,0.7827102803738317,0.2581641441993131,0.9274809160305344,0.9709987622584023,0.10720646921687452,67.2723069190979
2,0.2138626571545281,0.9165250637213254,0.1464304041316491,0.9465648854961832,0.9831095877368371,0.02086368629900838,67.85006618499756
3,0.15986641566684515,0.9371282922684792,0.13394508118392856,0.9541984732824428,0.9890507474055032,0.021633878658625122,67.86580634117126
