epoch,train_loss,train_acc,val_loss,val_acc,val_auc,val_ece,epoch_time_sec
1,0.5131520572717451,0.7557349192863212,0.33403827648126444,0.8835877862595419,0.9496715224221652,0.11684252668655552,2.2754738330841064
2,0.22068354092418083,0.9148258283772303,0.16055862983788244,0.9446564885496184,0.9812244120727411,0.012489418161478347,1.9977185726165771
3,0.1647675397949089,0.9362786745964317,0.12762486405727516,0.9580152671755725,0.9867276016376272,0.008918674096628686,2.0384624004364014
4,0.13124190049345652,0.9498725573491928,0.10593481017774298,0.9599236641221374,0.9904408264305437,0.018836908714262808,2.011165142059326
5,0.11810947089956894,0.9592183517417162,0.10586352046323187,0.9580152671755725,0.9908787965343235,0.013948807220587035,2.6328017711639404
