epoch,train_loss,train_acc,val_loss,val_acc,val_auc,val_ece,epoch_time_sec
1,0.5730750261724451,0.6990229396771452,0.4235074408636748,0.7423664122137404,0.9203084832904883,0.15599247164853655,1.8549504280090332
2,0.3114173043402151,0.8413338997451147,0.19812452139062736,0.9427480916030534,0.9761972769684852,0.05939708519300431,1.8657724857330322
3,0.22627715514490132,0.8957094307561597,0.1760349474449194,0.9312977099236641,0.9823859849566792,0.046331975793906695,2.6152727603912354
4,0.21207964514004748,0.9188615123194562,0.1614519915337326,0.950381679389313,0.9833190516995145,0.04273590065169196,2.0529794692993164
5,0.1879730937763504,0.9328802039082413,0.16875992877451518,0.950381679389313,0.9863467580691231,0.031419112503471715,1.9562122821807861
