epoch,train_loss,train_acc,val_loss,val_acc,val_auc,val_ece,epoch_time_sec
1,0.48600532594330753,0.7757009345794392,0.2505109698035335,0.9255725190839694,0.9662191754736742,0.08720031364301918,2.3326733112335205
2,0.20616349558913313,0.9152506372132541,0.15303925211534244,0.9541984732824428,0.9795296581928973,0.025226741410678117,2.225606679916382
3,0.16814868249625803,0.9371282922684792,0.13397239300756508,0.9580152671755725,0.9859849566790441,0.017070891285841265,2.157106399536133
4,0.13117160861433413,0.9524214103653356,0.11207745639422467,0.9599236641221374,0.9897172236503856,0.014134030578078577,2.2868471145629883
5,0.12413322874451707,0.9543330501274426,0.107228729561085,0.9618320610687023,0.9906312482147959,0.011329037921577866,2.311096429824829
