epoch,train_loss,train_acc,val_loss,val_acc,val_auc,val_ece,epoch_time_sec
1,0.5395519232587888,0.7323704333050127,0.38343317658846615,0.8625954198473282,0.9483004855755499,0.12450873703902009,2.222079277038574
2,0.2701523935480855,0.8963466440101954,0.1725589900298883,0.9389312977099237,0.9771113015328953,0.0212530954207741,2.336224317550659
3,0.2054229568351399,0.9197111299915038,0.1408122442662716,0.9561068702290076,0.9838712748738456,0.026016062241090272,1.9945569038391113
4,0.16425765841287784,0.933305012744265,0.12402213922211232,0.9561068702290076,0.9873179091688089,0.021336392483510467,2.5655338764190674
5,0.1659374934136108,0.9379779099405268,0.1363750548876879,0.9465648854961832,0.9893554222603066,0.015271230955796645,2.0171585083007812
