epoch,train_loss,train_acc,val_loss,val_acc,val_auc,val_ece,epoch_time_sec
1,0.5805798640115442,0.699447748513169,0.4578894376754761,0.7881679389312977,0.9491192992478339,0.16343524995195963,66.69019055366516
2,0.3024115647769319,0.8714953271028038,0.18234932183764363,0.9312977099236641,0.9790726459106922,0.024857456266225937,65.99375033378601
3,0.17580015214196484,0.9326677994902294,0.15346532101735813,0.9446564885496184,0.9853756069694373,0.014456836116599769,67.16595816612244
4,0.15691476822304543,0.9430756159728122,0.1530857086039454,0.950381679389313,0.9865943063886509,0.022075521134067643,67.55444622039795
5,0.13642379325975174,0.9498725573491928,0.10744069269254007,0.9580152671755725,0.9912977244596782,0.02001721574569419,66.77088642120361
